fecha,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,camas_iniciales_planta,camas_habilitadas_planta,camas_ocupadas_planta,camas_iniciales_uci,camas_habilitadas_uci,camas_ocupadas_uci,camas_ocupadas_covid_uci,codigo_ine,tmax,tmin,precip_mm,humedad_%,viento_kph,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila
2025-02-10,17.0,29.0,17.0,26.0,24.0,721.0,710.0,656.0,61.0,57.0,47.0,0.0,37274,12,6,9.8,85,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,5.0,18.0,2.0,7.0,23.0,391.0,391.0,297.0,14.0,14.0,7.0,0.0,24089,14,3,0.0,75,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,1.0,1.0,0.0,3.0,4.0,114.0,102.0,66.0,0.0,0.0,0.0,0.0,9059,12,5,2.0,94,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,1.0,2.0,0.0,1.0,1.0,114.0,114.0,65.0,0.0,0.0,0.0,0.0,9059,12,5,2.0,94,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-10,8.0,14.0,5.0,32.0,22.0,674.0,632.0,445.0,57.0,66.0,47.0,0.0,47186,12,5,2.5,91,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-10,10.0,22.0,6.0,9.0,15.0,573.0,531.0,440.0,33.0,41.0,28.0,0.0,47186,12,5,2.5,91,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-11,4.0,8.0,3.0,7.0,6.0,365.0,331.0,212.0,16.0,10.0,7.0,0.0,40004,11,3,2.1,75,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-11,2.0,5.0,1.0,5.0,9.0,309.0,275.0,165.0,14.0,14.0,4.0,0.0,42173,11,2,0.1,78,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-11,9.0,14.0,4.0,6.0,15.0,395.0,357.0,296.0,17.0,11.0,9.0,0.0,49275,13,4,5.0,80,10,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-11,7.0,12.0,3.0,11.0,12.0,422.0,360.0,266.0,14.0,10.0,7.0,0.0,5019,14,5,0.4,83,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-11,8.0,36.0,8.0,14.0,26.0,842.0,719.0,610.0,40.0,47.0,41.0,1.0,9059,11,4,0.5,79,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,9.0,42.0,12.0,18.0,29.0,850.0,876.0,687.0,44.0,53.0,34.0,0.0,24089,14,5,0.4,83,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,9.0,36.0,5.0,9.0,12.0,451.0,434.0,308.0,16.0,15.0,4.0,0.0,34120,13,5,1.2,76,10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,16.0,30.0,16.0,24.0,25.0,721.0,710.0,647.0,61.0,57.0,47.0,0.0,37274,13,3,1.6,80,10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,4.0,17.0,4.0,7.0,22.0,391.0,391.0,294.0,14.0,14.0,8.0,0.0,24089,14,5,0.4,83,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,1.0,0.0,0.0,2.0,3.0,114.0,102.0,71.0,0.0,0.0,0.0,0.0,9059,11,4,0.5,79,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,1.0,1.0,0.0,0.0,1.0,114.0,114.0,64.0,0.0,0.0,0.0,0.0,9059,11,4,0.5,79,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-11,9.0,13.0,6.0,30.0,22.0,674.0,633.0,460.0,57.0,66.0,49.0,1.0,47186,12,4,1.9,81,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-11,12.0,20.0,7.0,8.0,13.0,573.0,535.0,467.0,33.0,41.0,27.0,0.0,47186,12,4,1.9,81,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-12,4.0,9.0,3.0,7.0,4.0,365.0,329.0,224.0,16.0,10.0,6.0,0.0,40004,7,3,11.2,88,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-12,2.0,5.0,2.0,4.0,9.0,309.0,273.0,166.0,14.0,14.0,2.0,0.0,42173,7,1,5.3,85,10,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-12,7.0,16.0,5.0,8.0,16.0,395.0,357.0,314.0,17.0,11.0,6.0,0.0,49275,11,4,2.0,82,16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-12,8.0,13.0,3.0,11.0,12.0,422.0,360.0,273.0,14.0,10.0,7.0,0.0,5019,10,4,12.0,87,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-12,8.0,37.0,8.0,12.0,24.0,842.0,721.0,613.0,40.0,47.0,41.0,1.0,9059,9,3,5.8,85,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,9.0,43.0,10.0,22.0,31.0,850.0,876.0,691.0,44.0,53.0,31.0,0.0,24089,10,4,12.0,87,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,9.0,31.0,6.0,9.0,13.0,451.0,434.0,316.0,16.0,15.0,6.0,0.0,34120,11,4,2.6,77,13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,13.0,30.0,18.0,22.0,26.0,721.0,710.0,676.0,61.0,57.0,47.0,0.0,37274,9,3,1.2,84,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,3.0,13.0,5.0,6.0,22.0,391.0,391.0,279.0,14.0,14.0,7.0,0.0,24089,10,4,12.0,87,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,1.0,1.0,0.0,1.0,3.0,114.0,102.0,72.0,0.0,0.0,0.0,0.0,9059,9,3,5.8,85,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,2.0,1.0,0.0,0.0,1.0,114.0,114.0,64.0,0.0,0.0,0.0,0.0,9059,9,3,5.8,85,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-12,8.0,13.0,7.0,27.0,22.0,674.0,627.0,466.0,57.0,66.0,50.0,0.0,47186,10,4,1.4,80,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-12,11.0,21.0,7.0,9.0,15.0,573.0,534.0,452.0,33.0,41.0,26.0,1.0,47186,10,4,1.4,80,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-13,5.0,10.0,1.0,8.0,5.0,365.0,329.0,215.0,16.0,10.0,5.0,0.0,40004,11,0,0.0,78,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-13,2.0,6.0,1.0,3.0,10.0,309.0,271.0,170.0,14.0,14.0,3.0,0.0,42173,12,-2,0.0,75,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-13,9.0,16.0,3.0,6.0,17.0,395.0,357.0,319.0,17.0,11.0,5.0,0.0,49275,12,3,0.0,81,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-13,9.0,13.0,2.0,11.0,13.0,422.0,360.0,268.0,14.0,10.0,6.0,0.0,5019,14,7,0.6,75,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-13,8.0,36.0,11.0,12.0,25.0,842.0,728.0,607.0,40.0,47.0,39.0,1.0,9059,10,1,4.8,80,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,11.0,35.0,12.0,24.0,30.0,850.0,876.0,691.0,44.0,53.0,28.0,0.0,24089,14,7,0.6,75,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,9.0,30.0,5.0,8.0,15.0,451.0,434.0,318.0,16.0,15.0,6.0,0.0,34120,11,3,0.0,74,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,12.0,30.0,18.0,21.0,26.0,721.0,710.0,687.0,61.0,57.0,49.0,0.0,37274,13,3,0.0,81,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,5.0,12.0,4.0,5.0,21.0,391.0,391.0,287.0,14.0,14.0,7.0,0.0,24089,14,7,0.6,75,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,2.0,1.0,0.0,0.0,3.0,114.0,102.0,78.0,0.0,0.0,0.0,0.0,9059,10,1,4.8,80,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,2.0,1.0,0.0,0.0,2.0,114.0,114.0,50.0,0.0,0.0,0.0,0.0,9059,10,1,4.8,80,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-13,7.0,13.0,7.0,29.0,21.0,674.0,632.0,473.0,57.0,66.0,44.0,0.0,47186,11,3,0.0,77,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-13,11.0,18.0,5.0,9.0,16.0,573.0,535.0,456.0,33.0,41.0,29.0,1.0,47186,11,3,0.0,77,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-14,3.0,13.0,0.0,9.0,7.0,365.0,329.0,212.0,16.0,10.0,4.0,0.0,40004,13,3,0.0,76,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-14,1.0,7.0,1.0,3.0,10.0,309.0,274.0,169.0,14.0,14.0,4.0,0.0,42173,13,2,0.0,77,7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-14,8.0,16.0,3.0,7.0,17.0,395.0,357.0,308.0,17.0,11.0,5.0,0.0,49275,15,5,0.0,75,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-14,8.0,11.0,1.0,10.0,11.0,422.0,360.0,254.0,14.0,10.0,5.0,0.0,5019,18,4,0.0,71,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-14,10.0,34.0,8.0,11.0,22.0,842.0,728.0,591.0,40.0,47.0,37.0,1.0,9059,12,3,0.0,79,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,7.0,33.0,9.0,23.0,28.0,850.0,876.0,660.0,44.0,53.0,31.0,0.0,24089,18,4,0.0,71,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,8.0,31.0,5.0,8.0,17.0,451.0,434.0,316.0,16.0,15.0,7.0,0.0,34120,13,4,0.0,76,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,12.0,29.0,16.0,21.0,28.0,721.0,710.0,679.0,61.0,57.0,49.0,0.0,37274,15,3,0.0,76,6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,5.0,14.0,3.0,4.0,21.0,391.0,391.0,290.0,14.0,14.0,9.0,0.0,24089,18,4,0.0,71,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,2.0,1.0,0.0,0.0,3.0,114.0,102.0,71.0,0.0,0.0,0.0,0.0,9059,12,3,0.0,79,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,3.0,1.0,0.0,0.0,2.0,114.0,114.0,56.0,0.0,0.0,0.0,0.0,9059,12,3,0.0,79,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-14,7.0,12.0,7.0,29.0,22.0,674.0,631.0,467.0,57.0,66.0,45.0,0.0,47186,13,4,0.0,77,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-14,11.0,18.0,5.0,10.0,16.0,573.0,536.0,452.0,33.0,40.0,30.0,1.0,47186,13,4,0.0,77,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-15,4.0,13.0,0.0,8.0,7.0,365.0,331.0,187.0,16.0,10.0,6.0,0.0,40004,14,3,0.0,67,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-15,0.0,7.0,1.0,1.0,9.0,309.0,274.0,140.0,14.0,14.0,2.0,0.0,42173,14,2,0.0,71,9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-15,8.0,20.0,3.0,7.0,15.0,395.0,357.0,302.0,17.0,11.0,5.0,0.0,49275,15,4,0.0,70,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-15,8.0,10.0,1.0,8.0,10.0,422.0,360.0,271.0,14.0,10.0,4.0,0.0,5019,13,6,0.1,84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-15,11.0,28.0,10.0,11.0,17.0,842.0,728.0,553.0,40.0,47.0,34.0,2.0,9059,14,3,0.0,71,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,9.0,28.0,10.0,21.0,24.0,850.0,876.0,568.0,44.0,53.0,32.0,0.0,24089,13,6,0.1,84,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,5.0,25.0,3.0,6.0,16.0,451.0,434.0,345.0,16.0,15.0,6.0,0.0,34120,14,3,0.0,69,6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,12.0,26.0,16.0,16.0,24.0,721.0,710.0,666.0,61.0,57.0,46.0,0.0,37274,15,3,0.0,68,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,5.0,11.0,3.0,4.0,17.0,391.0,391.0,276.0,14.0,14.0,8.0,0.0,24089,13,6,0.1,84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,2.0,5.0,0.0,1.0,3.0,114.0,102.0,65.0,0.0,0.0,0.0,0.0,9059,14,3,0.0,71,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,3.0,1.0,0.0,0.0,2.0,114.0,114.0,49.0,0.0,0.0,0.0,0.0,9059,14,3,0.0,71,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-15,6.0,14.0,7.0,33.0,18.0,674.0,642.0,440.0,57.0,66.0,40.0,0.0,47186,14,3,0.0,69,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-15,8.0,17.0,6.0,10.0,17.0,573.0,535.0,403.0,33.0,40.0,27.0,1.0,47186,14,3,0.0,69,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-16,4.0,13.0,2.0,10.0,8.0,365.0,331.0,201.0,16.0,10.0,5.0,0.0,40004,15,6,0.0,52,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2025-02-16,0.0,7.0,2.0,2.0,9.0,309.0,275.0,140.0,14.0,14.0,3.0,0.0,42173,15,3,0.3,51,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-02-16,7.0,24.0,3.0,8.0,18.0,395.0,357.0,298.0,17.0,11.0,6.0,0.0,49275,15,3,0.0,64,9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-02-16,8.0,11.0,1.0,9.0,9.0,422.0,360.0,276.0,14.0,10.0,4.0,0.0,5019,16,5,0.0,79,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-02-16,11.0,30.0,7.0,16.0,20.0,842.0,724.0,556.0,40.0,47.0,34.0,1.0,9059,15,3,0.7,56,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,9.0,26.0,13.0,20.0,27.0,850.0,876.0,562.0,44.0,53.0,26.0,0.0,24089,16,5,0.0,79,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,4.0,27.0,3.0,6.0,19.0,451.0,434.0,292.0,16.0,15.0,6.0,0.0,34120,16,3,1.5,55,7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,12.0,24.0,17.0,18.0,25.0,721.0,710.0,646.0,61.0,57.0,43.0,0.0,37274,16,3,0.1,61,9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,5.0,11.0,3.0,4.0,18.0,391.0,391.0,287.0,14.0,14.0,11.0,0.0,24089,16,5,0.0,79,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,2.0,5.0,0.0,1.0,6.0,114.0,102.0,67.0,0.0,0.0,0.0,0.0,9059,15,3,0.7,56,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,3.0,1.0,0.0,0.0,2.0,114.0,114.0,48.0,0.0,0.0,0.0,0.0,9059,15,3,0.7,56,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-16,7.0,16.0,7.0,34.0,20.0,674.0,631.0,472.0,57.0,66.0,40.0,0.0,47186,15,4,0.2,58,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-16,7.0,17.0,6.0,10.0,17.0,573.0,534.0,406.0,33.0,41.0,27.0,0.0,47186,15,4,0.2,58,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2025-02-17,4.0,13.0,2.0,12.0,9.0,365.0,330.0,223.0,16.0,10.0,5.0,0.0,40004,12,4,0.1,77,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
