Fecha,Hospital_ID,Provincia,Ocupacion_Camas,Camas_UCI_Disp,Personal_Disp,Procedimientos_Cirugia,Hospitalizaciones_Respiratorias,Hospitalizaciones_Cardio,Mortalidad_General,Temperatura_Media_C,Precipitacion_mm,Fecha_M_A,ds,y
2022-06-20,B,Burgos,96.38683653486252,38,139,22,36,21,0.072254810272122,28.616418654752678,6.618603122150056,2022-06,2022-06-20,96.38683653486252
2022-06-21,A,Segovia,94.45342652826774,44,111,36,26,35,0.06952084110502521,16.311252118066257,3.5552979715200763,2022-06,2022-06-21,94.45342652826774
2022-06-22,B,Ávila,74.52939791785907,49,125,45,10,36,0.013456078959371011,29.047399969653384,8.088585390335654,2022-06,2022-06-22,74.52939791785907
2022-06-23,B,León,92.01572678919865,23,60,16,39,18,0.04314250966556198,27.383022622806237,2.9470136988552795,2022-06,2022-06-23,92.01572678919865
2022-06-24,B,Salamanca,86.08844670489746,44,138,31,26,20,0.09811286567125008,26.869660714690003,5.7121291775151715,2022-06,2022-06-24,86.08844670489746
2022-06-25,B,Palencia,85.86411014079972,29,67,19,5,36,0.04786629063117552,18.013670095282837,7.453977391415395,2022-06,2022-06-25,85.86411014079972
2022-06-26,B,León,80.94919736562889,22,68,48,24,27,0.05517508646186576,27.076788131319972,3.7895590981250757,2022-06,2022-06-26,80.94919736562889
2022-06-27,C,Salamanca,84.03228397709627,47,136,24,26,8,0.09189371423437467,27.751991020275554,3.0276760761742505,2022-06,2022-06-27,84.03228397709627
2022-06-28,A,Valladolid,81.12100576801791,17,104,24,15,23,0.07455356882791808,19.337255016812264,4.593460101728227,2022-06,2022-06-28,81.12100576801791
2022-06-29,C,Palencia,85.1125133252784,29,131,13,17,8,0.06238631180118013,29.283901175434856,8.179634943491536,2022-06,2022-06-29,85.1125133252784
2022-06-30,B,Ávila,87.5826014776338,42,75,41,46,34,0.08180242132069653,15.747902195987464,9.299217631456647,2022-06,2022-06-30,87.5826014776338
2022-07-01,A,Soria,88.88050657945335,35,55,32,7,33,0.0877929639810376,17.248638798707095,5.450834128598902,2022-07,2022-07-01,88.88050657945335
2022-07-02,B,Valladolid,84.90947339166394,48,53,15,13,12,0.05111992645635403,23.063717070772714,6.614662053236518,2022-07,2022-07-02,84.90947339166394
2022-07-03,A,León,90.19981788520448,30,78,33,16,32,0.05275975284386519,23.636887066834646,9.032736222389142,2022-07,2022-07-03,90.19981788520448
2022-07-04,C,Segovia,73.95578537971416,18,108,29,27,20,0.04474458420866523,24.677251249513553,0.9854685141294239,2022-07,2022-07-04,73.95578537971416
2022-07-05,A,Burgos,75.93550974526268,33,147,46,18,26,0.09700355260166145,15.254536939731997,2.3207857786616506,2022-07,2022-07-05,75.93550974526268
2022-07-06,A,Soria,92.92458011407956,46,66,29,37,11,0.07274496288613154,29.405501619331954,7.089000062515824,2022-07,2022-07-06,92.92458011407956
2022-07-07,A,Valladolid,79.03078337969963,26,92,21,22,33,0.01749007595872651,15.668821391012159,8.237444619122996,2022-07,2022-07-07,79.03078337969963
2022-07-08,A,Segovia,70.64102709933137,33,129,42,45,17,0.08766636609817166,17.145929290851036,8.570290283305779,2022-07,2022-07-08,70.64102709933137
2022-07-09,A,Segovia,74.30615219070486,30,115,37,13,6,0.053250394675264136,15.210217762890855,4.1510717685493255,2022-07,2022-07-09,74.30615219070486
2022-07-10,B,Salamanca,76.26120416589671,48,83,17,27,11,0.016187851578023875,23.50287649941142,0.8933990229186684,2022-07,2022-07-10,76.26120416589671
2022-07-11,A,Valladolid,96.80504086104844,48,57,10,14,11,0.059474552964698,28.98400325881458,4.377814772996199,2022-07,2022-07-11,96.80504086104844
2022-07-12,A,Ávila,86.04516001006378,22,62,46,23,28,0.047544785107813195,24.98920749120696,2.307345902070538,2022-07,2022-07-12,86.04516001006378
2022-07-13,C,Palencia,96.11646073333513,20,57,31,9,6,0.08899744643763624,27.339862027206408,2.9119645499662417,2022-07,2022-07-13,96.11646073333513
2022-07-14,A,Palencia,86.10457381390549,28,143,15,27,19,0.02835951432484487,15.1992180518787,7.722675568375058,2022-07,2022-07-14,86.10457381390549
2022-07-15,C,León,83.42192432385986,20,145,30,34,18,0.08438181485429647,23.13022947719589,0.7552708602588687,2022-07,2022-07-15,83.42192432385986
2022-07-16,B,León,78.78437535343468,22,149,41,29,17,0.06019198220669075,21.89344466258283,8.27581217480702,2022-07,2022-07-16,78.78437535343468
2022-07-17,A,Palencia,86.97838644413451,10,143,44,32,37,0.014914927289212215,22.484519163311894,4.2766908582416905,2022-07,2022-07-17,86.97838644413451
2022-07-18,C,Ávila,73.89754468929084,49,114,24,38,7,0.09746607711929363,16.08319778002782,5.96063931100595,2022-07,2022-07-18,73.89754468929084
2022-07-19,C,Burgos,95.15132556419576,28,92,14,49,7,0.056135371969288,25.26653041603961,0.89652231235679,2022-07,2022-07-19,95.15132556419576
2022-07-20,B,Zamora,93.22130734395594,21,88,15,29,22,0.036178916880842425,22.548306222879518,3.373590783572796,2022-07,2022-07-20,93.22130734395594
2022-07-21,A,Burgos,78.89088054054864,17,130,34,14,17,0.05224661577903324,26.47723274791896,0.8970091901484578,2022-07,2022-07-21,78.89088054054864
2022-07-22,A,Salamanca,96.67833077283623,17,108,49,18,20,0.08720720051657402,22.27935951092573,9.615437228811096,2022-07,2022-07-22,96.67833077283623
2022-07-23,C,Zamora,93.10562148763591,21,133,38,46,4,0.03744128119465572,17.24072454339648,8.072616493262505,2022-07,2022-07-23,93.10562148763591
2022-07-24,A,Zamora,88.65659280338112,42,137,16,34,31,0.02734087568380303,24.72385431116733,4.596327543564602,2022-07,2022-07-24,88.65659280338112
2022-07-25,C,Valladolid,73.4093335115077,35,135,49,45,15,0.021616412223779333,17.585795431577495,2.236025483236711,2022-07,2022-07-25,73.4093335115077
2022-07-26,A,Ávila,83.39055264534602,48,142,22,29,6,0.036807345855119016,28.085918450322225,9.334551052498522,2022-07,2022-07-26,83.39055264534602
2022-07-27,C,Ávila,84.17101153570903,37,135,47,18,12,0.08020432783360391,24.19674358603862,3.445965957269718,2022-07,2022-07-27,84.17101153570903
2022-07-28,A,Zamora,76.51143803423065,14,93,27,39,33,0.05244637286757356,17.358058253354315,1.6098443168737475,2022-07,2022-07-28,76.51143803423065
2022-07-29,B,Valladolid,72.23903104206046,17,58,11,38,10,0.0304733443324186,29.435070862218105,5.631643884539549,2022-07,2022-07-29,72.23903104206046
2022-07-30,A,Zamora,91.7482616532074,34,86,17,14,5,0.02495664996487743,22.77548195002981,9.43774120344816,2022-07,2022-07-30,91.7482616532074
2022-07-31,A,Soria,73.41698145948305,36,123,20,39,11,0.03994565288593412,16.093476778074823,0.03830290500322575,2022-07,2022-07-31,73.41698145948305
2022-08-01,B,León,86.6401410157297,32,85,42,15,32,0.0945931935597138,24.402493566226006,2.381248432539987,2022-08,2022-08-01,86.6401410157297
2022-08-02,A,León,96.2205768687425,39,141,47,15,13,0.0408724041331022,18.797983605192154,9.384476404104076,2022-08,2022-08-02,96.2205768687425
2022-08-03,B,Burgos,94.5309453927452,32,77,36,25,37,0.09893116683591718,27.055401778159535,1.7108596685716204,2022-08,2022-08-03,94.5309453927452
2022-08-04,A,Salamanca,77.77707346497931,29,91,29,25,39,0.053670741018882064,27.267331103492857,1.1324345163981986,2022-08,2022-08-04,77.77707346497931
2022-08-05,C,León,93.84056185143542,27,92,21,26,15,0.02612475264611358,29.684210337819927,5.701872157998045,2022-08,2022-08-05,93.84056185143542
2022-08-06,C,Segovia,70.0093101713737,27,134,40,49,38,0.09020260826141585,22.528042965367554,8.618438232948298,2022-08,2022-08-06,70.0093101713737
2022-08-07,A,Burgos,70.4952586691712,11,137,36,11,15,0.051431983582134425,21.824353195916057,4.771098176939262,2022-08,2022-08-07,70.4952586691712
2022-08-08,A,León,86.87148858760023,13,91,41,21,14,0.0738704209154072,26.30213408169721,9.945642566845248,2022-08,2022-08-08,86.87148858760023
2022-08-09,A,Salamanca,80.21435013604682,39,115,19,6,39,0.09853404248882366,16.987059845128897,6.791716995379929,2022-08,2022-08-09,80.21435013604682
2022-08-10,C,Ávila,80.82090355245612,42,104,12,16,12,0.01451578152879766,23.203732706896865,0.7407490721044774,2022-08,2022-08-10,80.82090355245612
2022-08-11,A,Ávila,85.80435053900871,45,121,36,46,11,0.018702510380881044,23.193714001962764,9.928321316819753,2022-08,2022-08-11,85.80435053900871
2022-08-12,C,Zamora,75.3699087565721,27,97,44,22,9,0.07484110673164805,16.342096842155808,4.078942367801904,2022-08,2022-08-12,75.3699087565721
2022-08-13,B,Soria,75.92914981863339,46,140,40,15,4,0.03536425029659248,21.269761282603703,2.8740253384548256,2022-08,2022-08-13,75.92914981863339
2022-08-14,C,Ávila,83.56884443652821,28,71,24,20,25,0.02658712572550892,27.79927197850803,5.578791835778856,2022-08,2022-08-14,83.56884443652821
2022-08-15,C,Valladolid,91.11909924162816,37,76,25,22,23,0.013542569183775655,27.842304329919905,3.0430759182086433,2022-08,2022-08-15,91.11909924162816
2022-08-16,B,León,87.34593703941246,49,142,22,39,25,0.011966204078758163,16.488564973795214,0.8645750712015232,2022-08,2022-08-16,87.34593703941246
2022-08-17,C,Valladolid,78.3259413506315,29,116,44,30,31,0.07970370428078118,16.360813241217464,0.014283430791767193,2022-08,2022-08-17,78.3259413506315
2022-08-18,A,Salamanca,82.04944097024979,42,62,20,20,16,0.022099008463259504,18.94043215502903,4.495833529202623,2022-08,2022-08-18,82.04944097024979
2022-08-19,A,Ávila,74.77861323939996,21,94,30,10,28,0.05209485543740359,28.121490938309904,8.368634222265923,2022-08,2022-08-19,74.77861323939996
2022-08-20,C,Soria,72.0896348014383,24,59,20,48,7,0.06453071336615347,16.933538776102484,5.723151856300765,2022-08,2022-08-20,72.0896348014383
2022-08-21,A,Salamanca,91.91548914083617,48,149,39,47,33,0.04855166205119617,25.799952039411693,9.992072989434408,2022-08,2022-08-21,91.91548914083617
2022-08-22,C,Segovia,77.43084745726945,11,58,44,46,27,0.01243959871026098,16.51748429419655,2.8684664564719995,2022-08,2022-08-22,77.43084745726945
2022-08-23,A,Segovia,74.97745885983495,38,103,31,16,33,0.0805151352329118,24.34706780621738,2.8045506476005535,2022-08,2022-08-23,74.97745885983495
2022-08-24,A,Valladolid,89.36530555594095,19,76,47,17,22,0.010946190208748815,20.341009486787172,1.597494602339442,2022-08,2022-08-24,89.36530555594095
2022-08-25,C,Zamora,87.30544688004122,11,83,40,8,19,0.07857009049397357,26.833709444488004,1.6406358826533518,2022-08,2022-08-25,87.30544688004122
2022-08-26,A,Burgos,87.729309528377,20,50,23,43,4,0.09039740444093104,18.505356732380456,2.8518659601004783,2022-08,2022-08-26,87.729309528377
2022-08-27,C,Zamora,76.40904893570519,22,81,33,6,27,0.04895559289514551,24.588027440849398,7.928400452735271,2022-08,2022-08-27,76.40904893570519
2022-08-28,A,Zamora,76.51407507975507,19,138,41,30,15,0.05819882257880185,18.535238018638275,9.05756790636448,2022-08,2022-08-28,76.51407507975507
2022-08-29,A,Soria,76.1824736339979,23,142,45,31,30,0.05292850533558885,25.704904246682307,9.750871697076812,2022-08,2022-08-29,76.1824736339979
2022-08-30,B,Ávila,74.86507267854425,27,120,41,31,8,0.0450287756761095,28.10517051841123,2.3228965409645266,2022-08,2022-08-30,74.86507267854425
2022-08-31,B,Soria,88.36026283172637,18,116,24,19,5,0.08986820818333242,16.9020269869014,8.812975456140917,2022-08,2022-08-31,88.36026283172637
2022-09-01,C,Salamanca,93.74444478698324,48,133,44,12,37,0.09045401596029914,27.998935328932554,3.2825508927733704,2022-09,2022-09-01,93.74444478698324
2022-09-02,B,Segovia,90.2808891509465,37,69,12,11,20,0.04022347281773811,23.90362881621447,1.1284054451688441,2022-09,2022-09-02,90.2808891509465
2022-09-03,C,Soria,92.1786217452952,12,143,25,44,13,0.06535627786132282,16.90665736300536,8.700249255201657,2022-09,2022-09-03,92.1786217452952
2022-09-04,B,Salamanca,81.33435601438559,29,84,14,16,22,0.09342168059312778,21.41312783039568,6.361056346436186,2022-09,2022-09-04,81.33435601438559
2022-09-05,A,Soria,88.31412227041595,15,148,30,17,7,0.09658526490472165,17.412904402276467,1.6473089608106173,2022-09,2022-09-05,88.31412227041595
2022-09-06,C,Zamora,79.91861473245369,36,140,19,47,21,0.05580631363798429,25.505218332998542,4.2983125751300255,2022-09,2022-09-06,79.91861473245369
2022-09-07,C,León,84.71412941512192,11,139,28,21,24,0.05075423247558942,26.383022016269244,2.8725769487706767,2022-09,2022-09-07,84.71412941512192
2022-09-08,A,Valladolid,83.48577570297614,38,127,34,21,21,0.03508248843356732,16.586947804091984,7.36794568710197,2022-09,2022-09-08,83.48577570297614
2022-09-09,C,Burgos,74.95284006402792,47,66,13,40,18,0.0962984685871369,22.592097790419665,4.53416230624268,2022-09,2022-09-09,74.95284006402792
2022-09-10,C,Soria,80.83820528939766,12,67,38,25,26,0.022853287402558063,27.219375840388757,9.89279945106385,2022-09,2022-09-10,80.83820528939766
2022-09-11,B,Burgos,96.98702371350583,25,94,28,12,6,0.06218466184429526,29.042445623264946,0.5474498225959512,2022-09,2022-09-11,96.98702371350583
2022-09-12,C,Palencia,76.96024721601837,39,142,11,9,17,0.0354295240766775,22.70276800112655,3.5501526613624668,2022-09,2022-09-12,76.96024721601837
2022-09-13,A,Soria,73.74650461582569,49,133,19,30,27,0.0351107461313017,29.254188354171106,4.819001671099774,2022-09,2022-09-13,73.74650461582569
2022-09-14,B,León,81.72025740547019,11,102,34,20,37,0.04644717286385697,23.035334556840446,5.031335547483198,2022-09,2022-09-14,81.72025740547019
2022-09-15,B,Burgos,92.12945660408414,26,140,29,40,16,0.09989136422340891,20.91285741899862,3.1593582238563678,2022-09,2022-09-15,92.12945660408414
2022-09-16,A,Soria,86.30015043383922,21,131,28,32,21,0.014946967615583987,27.72304692829343,7.292402490975681,2022-09,2022-09-16,86.30015043383922
2022-09-17,A,Ávila,89.06729516267085,44,117,32,33,38,0.06206876363831784,22.394740656871335,8.747470734889747,2022-09,2022-09-17,89.06729516267085
2022-09-18,B,Valladolid,75.31145574889096,10,114,33,16,9,0.017431494223174946,22.078537658467845,9.38719301977863,2022-09,2022-09-18,75.31145574889096
2022-09-19,C,León,87.3305494042162,24,50,20,41,32,0.023906874699146707,22.354687341147425,8.050933767995263,2022-09,2022-09-19,87.3305494042162
2022-09-20,B,Burgos,79.05801105752127,35,107,43,34,21,0.04956066475956089,27.70177502804618,8.505801973065994,2022-09,2022-09-20,79.05801105752127
2022-09-21,A,León,93.3604942467335,46,75,37,27,27,0.055941411821179725,27.479123125320783,5.505453006199955,2022-09,2022-09-21,93.3604942467335
2022-09-22,B,Salamanca,87.62036656830061,30,69,14,20,18,0.033291316752807165,21.052799886603168,8.258882264268145,2022-09,2022-09-22,87.62036656830061
2022-09-23,A,Valladolid,75.56797577770828,40,136,14,18,10,0.03848114177869746,19.999497898057875,3.035039091479522,2022-09,2022-09-23,75.56797577770828
2022-09-24,B,Soria,71.8092670356344,34,59,30,14,20,0.017827031823033974,22.37892036058694,3.984787621092144,2022-09,2022-09-24,71.8092670356344
2022-09-25,C,Soria,71.19372986003691,32,108,21,11,30,0.03728978054598255,23.591587646056634,3.169130138185443,2022-09,2022-09-25,71.19372986003691
2022-09-26,B,Soria,80.39943989420394,33,124,13,49,18,0.09699025954424897,18.575058159419953,4.673873354479254,2022-09,2022-09-26,80.39943989420394
2022-09-27,B,Valladolid,77.44383182632077,47,90,29,41,21,0.09502366435052335,26.909326270733857,2.8557961623863637,2022-09,2022-09-27,77.44383182632077
2022-09-28,A,Ávila,88.09052345695022,37,54,47,33,19,0.04013904611232865,22.297241485986344,9.616114422544468,2022-09,2022-09-28,88.09052345695022
2022-09-29,A,Palencia,83.98134737940131,30,114,34,7,15,0.06137685426508855,20.010683226299392,3.1284462800566812,2022-09,2022-09-29,83.98134737940131
2022-09-30,A,Segovia,77.44853978415065,27,66,23,19,9,0.091863585199985,16.60231489445986,0.9804453811093983,2022-09,2022-09-30,77.44853978415065
2022-10-01,B,Zamora,74.17865778260493,45,71,20,40,29,0.010556544037680702,18.582677406054103,5.268171660504134,2022-10,2022-10-01,74.17865778260493
2022-10-02,C,Burgos,73.56159335524859,44,147,41,23,12,0.08296152133038327,29.239217576339755,0.5709907844517637,2022-10,2022-10-02,73.56159335524859
2022-10-03,A,Ávila,94.21049097993169,18,90,20,17,36,0.09535325975100271,19.576495302292898,1.1054316630858052,2022-10,2022-10-03,94.21049097993169
2022-10-04,A,Burgos,76.81738311533628,47,142,27,46,38,0.018219316090020136,17.53288934050553,2.193893891962463,2022-10,2022-10-04,76.81738311533628
2022-10-05,B,Soria,88.24789814150711,39,117,36,25,27,0.024530291742962895,21.9100918748249,4.643502498821417,2022-10,2022-10-05,88.24789814150711
2022-10-06,A,León,92.69920598361546,43,118,27,41,8,0.09646716724942199,19.606316150403728,4.332509323090279,2022-10,2022-10-06,92.69920598361546
2022-10-07,C,Burgos,87.19427671317261,41,60,32,31,26,0.05837861292763118,15.527388754067912,7.996918620027912,2022-10,2022-10-07,87.19427671317261
2022-10-08,C,Soria,94.06782648611448,12,105,20,33,20,0.011277697102455134,19.84717825919126,7.394746538841134,2022-10,2022-10-08,94.06782648611448
2022-10-09,A,Burgos,80.98702420279729,12,100,30,24,25,0.03318687988871763,23.16162935909203,4.263182939907013,2022-10,2022-10-09,80.98702420279729
2022-10-10,A,León,96.77422133817055,37,70,14,29,8,0.05049493068419737,23.275685580299502,3.3370420757562993,2022-10,2022-10-10,96.77422133817055
2022-10-11,B,Soria,73.72806011698671,24,148,32,10,31,0.0723618019922291,20.34838381765333,3.164687840614986,2022-10,2022-10-11,73.72806011698671
2022-10-12,C,Palencia,72.86018683041107,32,125,34,40,27,0.07598443403231196,21.70954134378901,7.73995087294009,2022-10,2022-10-12,72.86018683041107
2022-10-13,C,Ávila,88.44338009380841,49,75,19,6,19,0.09958793616329105,29.482768773521496,0.5207240622126974,2022-10,2022-10-13,88.44338009380841
2022-10-14,A,Salamanca,96.39927195957134,20,68,31,26,26,0.03587600794453832,20.660227158454674,0.12821649510605826,2022-10,2022-10-14,96.39927195957134
2022-10-15,B,Zamora,92.64873692581719,41,109,28,36,13,0.05843980916816278,18.873402198899743,7.9554439192664805,2022-10,2022-10-15,92.64873692581719
2022-10-16,C,Valladolid,72.13967206426544,45,120,10,20,28,0.057999119307364455,18.652005661001404,4.7714637598904925,2022-10,2022-10-16,72.13967206426544
2022-10-17,C,Zamora,77.82229599017205,42,96,16,22,36,0.04650807335025138,21.866469190562015,1.3088113855357597,2022-10,2022-10-17,77.82229599017205
2022-10-18,B,Zamora,96.04892877545906,33,120,13,9,30,0.025224570445817822,26.39280223075416,2.3556593459450124,2022-10,2022-10-18,96.04892877545906
2022-10-19,B,Soria,77.08563611842197,48,75,10,40,5,0.09797109068654583,18.089822762827097,9.325039530973825,2022-10,2022-10-19,77.08563611842197
2022-10-20,C,Palencia,91.87277186603373,43,89,24,34,13,0.08679854679999276,25.63944190711152,8.59502975624898,2022-10,2022-10-20,91.87277186603373
2022-10-21,C,Salamanca,93.1037014860037,37,54,49,49,16,0.05484997254648136,15.317247350241244,7.097850502239726,2022-10,2022-10-21,93.1037014860037
2022-10-22,B,Ávila,83.8726588969075,46,70,21,23,28,0.06429208804156268,21.28399466975919,4.822252303373266,2022-10,2022-10-22,83.8726588969075
2022-10-23,C,Ávila,80.81776947575284,16,127,31,27,23,0.03045349482036961,26.6379759780418,5.203236261913857,2022-10,2022-10-23,80.81776947575284
2022-10-24,A,León,82.60348410775327,13,53,31,38,32,0.05894083633525723,20.08099433661647,9.752445352839587,2022-10,2022-10-24,82.60348410775327
2022-10-25,A,Valladolid,76.3550114422302,46,72,26,17,10,0.07254731198093282,23.456056521680992,9.65770443884287,2022-10,2022-10-25,76.3550114422302
2022-10-26,B,Burgos,94.90294565160764,10,133,38,47,22,0.056365032554793,18.074688492388663,2.152690457858343,2022-10,2022-10-26,94.90294565160764
2022-10-27,B,Palencia,82.61735038843322,10,64,23,33,34,0.09912566535264472,26.129930866892586,8.111045663053181,2022-10,2022-10-27,82.61735038843322
2022-10-28,B,Burgos,94.70886433277079,29,142,29,40,24,0.06502074906229537,15.784186549031395,1.972426661670168,2022-10,2022-10-28,94.70886433277079
2022-10-29,A,Salamanca,72.95941743737568,28,57,42,26,9,0.04338763413329522,27.788139673132505,2.135374778839514,2022-10,2022-10-29,72.95941743737568
2022-10-30,C,Zamora,97.67170758800367,38,90,24,40,11,0.07949368248542543,17.97294579632502,6.760930341645768,2022-10,2022-10-30,97.67170758800367
2022-10-31,A,Ávila,82.41164644842131,19,68,21,13,3,0.025341626042347784,28.115970475624962,4.050010985875484,2022-10,2022-10-31,82.41164644842131
2022-11-01,C,Salamanca,71.33926297103496,27,95,49,43,31,0.044606423233563994,20.28793861950776,9.315444071065201,2022-11,2022-11-01,71.33926297103496
2022-11-02,A,Zamora,71.06461175064874,37,77,29,23,10,0.04122630553398273,25.8402536171173,0.8900973489600883,2022-11,2022-11-02,71.06461175064874
2022-11-03,C,Ávila,90.89380320949148,44,140,39,42,6,0.04886263855969996,19.788379466792826,5.115256408094931,2022-11,2022-11-03,90.89380320949148
2022-11-04,A,Zamora,88.45299495770305,40,117,47,10,37,0.08036018433358537,28.588675068519713,9.185215304431212,2022-11,2022-11-04,88.45299495770305
2022-11-05,B,Valladolid,92.45965562757245,36,64,12,19,5,0.05357557289470668,16.899556882775617,9.041136604795051,2022-11,2022-11-05,92.45965562757245
2022-11-06,A,Palencia,72.95029095067856,20,148,37,24,9,0.08146130052393664,17.67779683908898,1.5652921341574122,2022-11,2022-11-06,72.95029095067856
2022-11-07,C,Salamanca,70.99598427699536,47,86,35,13,29,0.06188400128258794,22.395451877382033,3.6663770009645646,2022-11,2022-11-07,70.99598427699536
2022-11-08,A,Salamanca,84.2402201045322,14,50,39,36,3,0.04078624911917998,16.22907658557219,6.191214000466962,2022-11,2022-11-08,84.2402201045322
2022-11-09,A,Segovia,80.85266648151755,17,116,22,8,29,0.08289808693151253,17.93970277052643,1.5939488477140218,2022-11,2022-11-09,80.85266648151755
2022-11-10,A,Soria,82.93451422678676,43,73,22,22,18,0.03144607034977825,29.156495733180215,9.680221720457387,2022-11,2022-11-10,82.93451422678676
2022-11-11,B,Valladolid,97.76447544836768,21,76,11,9,9,0.0301944681819816,29.647344917218305,9.147493287276603,2022-11,2022-11-11,97.76447544836768
2022-11-12,A,Valladolid,97.18099881477876,47,89,46,24,25,0.05540526316493523,20.64388993995633,1.6695017903446918,2022-11,2022-11-12,97.18099881477876
2022-11-13,B,Burgos,96.3848309108494,10,112,47,27,13,0.033476432136588005,28.849290315209032,1.2115546126098542,2022-11,2022-11-13,96.3848309108494
2022-11-14,B,Zamora,91.94759494949487,40,110,11,15,35,0.01081783314560947,23.172370135101474,0.854084828082653,2022-11,2022-11-14,91.94759494949487
2022-11-15,A,Soria,79.93555808719293,13,85,45,41,38,0.06834677745689215,19.046136988106504,9.094436640366311,2022-11,2022-11-15,79.93555808719293
2022-11-16,A,Palencia,81.5396660473576,14,147,35,26,39,0.05599844393251583,25.53598081620898,1.9362380979546079,2022-11,2022-11-16,81.5396660473576
2022-11-17,A,Palencia,85.38924922412988,39,142,20,8,19,0.050096603304384514,24.883527098622856,4.1628492854435475,2022-11,2022-11-17,85.38924922412988
2022-11-18,C,Valladolid,93.25496477933552,33,73,17,33,37,0.09702716631564838,29.836879786631002,4.4885136565200305,2022-11,2022-11-18,93.25496477933552
2022-11-19,A,Palencia,71.92395931051149,12,73,49,48,7,0.06140792655666224,18.975709311139248,5.990110442135675,2022-11,2022-11-19,71.92395931051149
2022-11-20,B,Segovia,81.88031280477686,20,53,31,38,34,0.0877088420010446,25.080892539926033,0.7173534374742496,2022-11,2022-11-20,81.88031280477686
2022-11-21,A,Salamanca,72.31329457685952,13,116,29,17,5,0.022550521258464417,15.780356325441703,2.2675861740051593,2022-11,2022-11-21,72.31329457685952
2022-11-22,C,León,84.41041242405832,35,83,17,46,37,0.0612285816816485,16.70469058045079,9.31490386918926,2022-11,2022-11-22,84.41041242405832
2022-11-23,A,Burgos,95.16922307217459,36,106,38,13,16,0.08811816640578127,15.0587756242664,9.084101072685694,2022-11,2022-11-23,95.16922307217459
2022-11-24,C,Zamora,91.90957788779026,36,98,49,46,33,0.06247951815519083,29.991910215895096,7.812906474056922,2022-11,2022-11-24,91.90957788779026
2022-11-25,C,Zamora,76.37958769120708,15,136,35,35,33,0.07462127603143014,27.034105457212167,0.19401245618215435,2022-11,2022-11-25,76.37958769120708
2022-11-26,A,Ávila,97.32774378876618,24,102,39,11,19,0.04348392110309867,26.80084522100311,3.2700676849610213,2022-11,2022-11-26,97.32774378876618
2022-11-27,B,León,88.6858111453,39,72,26,8,26,0.018320456533335996,22.645891129322695,6.279587353429078,2022-11,2022-11-27,88.6858111453
2022-11-28,C,Valladolid,70.29197558312728,46,118,29,23,25,0.05121102656143643,19.5010062435816,2.751902117734757,2022-11,2022-11-28,70.29197558312728
2022-11-29,A,Segovia,77.15157757118615,46,144,25,46,20,0.04550314517549718,17.268964266940138,9.095866950537774,2022-11,2022-11-29,77.15157757118615
2022-11-30,A,Salamanca,77.29997239775767,46,102,16,34,16,0.08803541641410527,19.270121082696953,6.338894618324419,2022-11,2022-11-30,77.29997239775767
2022-12-01,B,Salamanca,71.93912057600407,44,111,25,35,17,0.031959577211722504,20.639568328937088,0.719067173164456,2022-12,2022-12-01,71.93912057600407
2022-12-02,C,Segovia,96.87514250612601,32,90,36,39,17,0.09700608047815973,26.34465145470441,9.09005588835703,2022-12,2022-12-02,96.87514250612601
2022-12-03,C,Soria,83.39114824812586,15,106,32,25,8,0.09623243078240466,23.094926833547284,9.577666581762225,2022-12,2022-12-03,83.39114824812586
2022-12-04,A,Ávila,95.0828087264127,13,109,33,35,29,0.032286847876429485,16.16225439833224,0.7771241839172549,2022-12,2022-12-04,95.0828087264127
2022-12-05,A,Zamora,79.0220340964496,27,103,18,23,17,0.04132467599295885,15.270435134383684,5.323602348613149,2022-12,2022-12-05,79.0220340964496
2022-12-06,B,León,73.50653997211916,18,119,44,35,38,0.09060001667864966,16.534982693010946,3.0336428221417044,2022-12,2022-12-06,73.50653997211916
2022-12-07,B,Palencia,83.28141107737399,38,106,29,36,10,0.09699599988064968,21.157480705460692,3.928390764814024,2022-12,2022-12-07,83.28141107737399
2022-12-08,C,Ávila,73.19078577200088,22,59,46,6,17,0.04990951925524397,28.997893755735276,1.796512179553419,2022-12,2022-12-08,73.19078577200088
2022-12-09,C,León,83.60843408337112,26,89,26,14,5,0.038889734107680804,24.561037218138324,5.780721020124125,2022-12,2022-12-09,83.60843408337112
2022-12-10,A,Burgos,95.76832107414342,41,56,40,6,15,0.05734846119263879,27.027388498132726,9.579793532488907,2022-12,2022-12-10,95.76832107414342
2022-12-11,C,Burgos,84.58150797135795,31,87,17,6,36,0.07189922857291614,21.99561891756823,5.03072600271609,2022-12,2022-12-11,84.58150797135795
2022-12-12,B,Ávila,87.26199235306234,13,134,24,28,26,0.034612706383748186,20.424991247925643,0.8291458139448116,2022-12,2022-12-12,87.26199235306234
2022-12-13,B,Valladolid,74.38587623526664,14,110,40,21,34,0.07628258571571656,16.62600559074934,6.200013334774084,2022-12,2022-12-13,74.38587623526664
2022-12-14,A,León,71.22459752463915,46,133,39,36,34,0.014649162140317694,28.138995332793073,3.4022299445125705,2022-12,2022-12-14,71.22459752463915
2022-12-15,B,León,73.1026229410346,22,52,29,20,32,0.01443650434879748,26.74740043541854,8.559251895912979,2022-12,2022-12-15,73.1026229410346
