fecha,tmax,tmin,precip_mm,humedad_%,viento_kph,camas_habilitadas_planta,camas_habilitadas_uci,hosp_fract_cadera,hosp_insuf_card,hosp_infarto_miorardio,hosp_ictus,hosp_epoc,hospital_Complejo Asistencial Universitario de Burgos,hospital_Complejo Asistencial Universitario de León,hospital_Complejo Asistencial Universitario de Palencia,hospital_Complejo Asistencial Universitario de Salamanca,hospital_Complejo Asistencial de Segovia,hospital_Complejo Asistencial de Soria,hospital_Complejo Asistencial de Zamora,hospital_Complejo Asistencial de Ávila,hospital_Hospital Clínico Universitario de Valladolid,hospital_Hospital El Bierzo,hospital_Hospital Santiago Apóstol,hospital_Hospital Santos Reyes,hospital_Hospital Universitario Río Hortega,provincia_Burgos,provincia_León,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Soria,provincia_Valladolid,provincia_Zamora,provincia_Ávila,camas_iniciales_planta,camas_iniciales_uci,pred_camas_total,error_simulado,hospital,provincia
2025-12-20,21.27514496052944,5.883958139608747,0.0,47.508395500418516,17.057433893445417,531.040538777546,41.56143585145015,11.061647707474744,21.37633694297018,14.311043622566757,0.0,12.947925806194263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,458.5133333333333,25.663716816257235,hospital_Hospital Santos Reyes,provincia_Zamora
2025-12-21,22.499987616052405,16.160913351820376,5.01353682759837,65.27189404542804,2.0591422212446506,534.5592583584361,41.33752555508169,6.54015599508162,3.8648028406714694,0.0,3.7581148493701217,7.2179239328603915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,427.53,7.781604196451175,hospital_Complejo Asistencial de Ávila,provincia_Zamora
2025-12-22,29.027704392133487,11.898077223302739,8.569921432383996,71.66897655770393,16.58652908672486,549.2371271286848,39.72046512230197,0.0,16.82531457588987,5.698142405430936,6.780458954879092,4.564152336524127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,442.12,31.011983234321015,hospital_Hospital Universitario Río Hortega,provincia_Salamanca
2025-12-23,19.502801214386622,16.94603807813037,2.5393424027832743,67.32056688180468,10.84624750853148,550.7807170105904,42.428250877712706,13.737691325002277,17.439254622303736,4.924631384859671,11.444439664066493,4.459733188905604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,474.75666666666666,7.366718545052904,hospital_Complejo Asistencial de Soria,provincia_Salamanca
2025-12-24,32.583377199399834,4.426020829663992,0.0,94.37043638889845,15.788933566283383,537.3119474175427,41.13744127789341,0.3907886604783313,0.0,8.516876391495265,11.467036468152871,13.48349962885142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,444.71666666666664,-21.60391857584353,hospital_Hospital Santos Reyes,provincia_Salamanca
2025-12-25,15.74883332818168,6.432944470411934,0.8336442003293001,61.72964448793903,17.468368409418357,529.085578045383,40.18179323570838,1.6587400831281784,0.0,12.333690210253838,5.034868239111984,10.937674858134011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,434.57666666666665,-3.987135276202798,hospital_Complejo Asistencial Universitario de Salamanca,provincia_Valladolid
2025-12-26,14.882651665879418,18.526413439971698,0.34399692191118203,44.19950013038981,21.183689566318535,528.7388241206894,39.24648883978215,10.63417619359144,25.800286776676504,6.4361997359744025,5.096507575009117,6.104319016002415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,449.56333333333333,-19.221389957847826,hospital_Complejo Asistencial de Ávila,provincia_Valladolid
2025-12-27,27.70470085469553,7.767682341306246,5.878973447919565,99.0,13.262307412834668,532.8187100195604,41.933897901713344,5.0564243481270275,29.215637102822207,0.15259690151816674,0.0,5.770491537844461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,455.57666666666665,33.11178087365347,hospital_Hospital Santiago Apóstol,provincia_Salamanca
2025-12-28,6.725137580676549,16.880310321694644,1.4216216489223616,73.12486513727477,10.529817387251194,547.2012156785482,41.92005958712654,9.53465397686373,24.419254024498187,0.0,23.741947066112118,13.808484286947246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,485.1066666666667,-52.34048765403167,hospital_Complejo Asistencial de Zamora,provincia_León
2025-12-29,23.321886181952383,10.878321495102579,0.0,73.86534732538844,11.17289525151293,531.0646425586114,40.64357641937434,0.39148164811297637,17.67860121724995,5.831478976691317,3.785621179566352,15.061422997365508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,436.5366666666667,-7.041833130689374,hospital_Hospital El Bierzo,provincia_Segovia
2025-12-30,18.66806225779829,10.005439023569274,0.0,52.51155256194002,6.153050402589888,547.3645258677004,42.44549954686355,3.734980742536867,18.526553729319577,3.982328027755899,0.0,5.201639475383307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,433.7133333333333,29.242527609837452,hospital_Complejo Asistencial de Ávila,provincia_Valladolid
2025-12-31,26.678145598035435,10.87854904254632,0.8027613310089139,50.18138876075843,2.0,543.2171889739833,39.954659924075685,5.215103678238293,11.186068622836782,0.0,9.807630510277587,14.139034065620402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674.0,57.0,442.47,14.251339438714457,hospital_Complejo Asistencial Universitario de León,provincia_Ávila
